1/2 oz freeze dried bananas,624,raasipe_db
1 3/4 cups granulated sugar,34,raasipe_db
16 oz heavy cream,36,raasipe_db
"4 medium bananas, peeled",295,raasipe_db
4 oz plain greek yogurt,332,raasipe_db
"2 large eggs, chilled",29,raasipe_db
1 tbsp vanilla extract,67,raasipe_db
10 oz all purpose flour,2,raasipe_db
5 1/4 oz granulated sugar,34,raasipe_db
3 oz oat flour,625,raasipe_db
1 tsp double-acting baking powder,169,raasipe_db
1 tsp baking soda,168,raasipe_db
3/4 tsp kosher salt,38,raasipe_db
1/2 tsp ground clove,19,raasipe_db
1/4 tsp freshly grated nutmeg,46,raasipe_db
3/4 tsp ground cinnamon,18,raasipe_db
6 oz toasted pecans,177,raasipe_db
"5 1/4 oz coconut oil, around room temp so it is creamy and a little firm",626,raasipe_db
9 oz all purpose flour,2,raasipe_db
1 tbsp double-acting baking powder,169,raasipe_db
2 tsp granulated sugar,34,raasipe_db
1 tsp kosher salt,38,raasipe_db
2 oz refined coconut oil,626,raasipe_db
6 oz fresh blueberries,368,raasipe_db
"1 tbsp lemon zest, freshly grated",440,raasipe_db
"8 oz unsweetened, canned coconut milk",313,raasipe_db
18 inches parchment paper,335,raasipe_db
2 tsp granulated sugar,34,raasipe_db
9 oz all purpose flour,2,raasipe_db
1 tbsp double-acting baking powder,169,raasipe_db
2 tsp granulated sugar,34,raasipe_db
1 tsp kosher salt,38,raasipe_db
"2 oz unsalted butter, cut into 1/2"" cubes",65,raasipe_db
"6 oz milk chocolate, roughly chopped",627,raasipe_db
2 oz whole milk,236,raasipe_db
6 oz heavy cream,36,raasipe_db
1 tbsp granulated sugar,34,raasipe_db
18 inches parchment paper,335,raasipe_db
1 1/2 oz gin,33,raasipe_db
"3 oz grapefruit juice, freshly squeezed",628,raasipe_db
4 oz ice cubes,115,raasipe_db
1/8 tsp kosher salt,38,raasipe_db
6 medium red bell peppers,435,raasipe_db
9 whole graham crackers,540,raasipe_db
1/2 tsp kosher salt,38,raasipe_db
3 tbsp granulated sugar,34,raasipe_db
"2 1/2 oz unsalted butter, melted and cooled",65,raasipe_db
14 oz sweetened condensed milk,647,raasipe_db
4 large egg yolks,28,raasipe_db
"4 oz key lime juice, freshly squeezed",648,raasipe_db
1 tbsp key lime zest,649,raasipe_db
6 oz heavy cream,36,raasipe_db
2 tbsp superfine sugar,61,raasipe_db
1/4 cup mascarpone,650,raasipe_db
"1/2 lb fresh pasta, cooked",483,raasipe_db
36 inches parchment paper,335,raasipe_db
"4 medium, ripe bananas, peeled",295,raasipe_db
4 oz plain greek yogurt,332,raasipe_db
"2 large eggs, chilled",29,raasipe_db
1 tbsp vanilla extract,67,raasipe_db
10 oz all purpose flour,2,raasipe_db
5 1/4 oz granulated sugar,34,raasipe_db
3 oz oat flour,625,raasipe_db
1 tsp double-acting baking powder,169,raasipe_db
1 tsp baking soda,168,raasipe_db
3/4 tsp kosher salt,38,raasipe_db
3/4 tsp ground cinnamon,18,raasipe_db
1/2 tsp ground clove,19,raasipe_db
1/4 tsp freshly grated nutmeg,46,raasipe_db
"5 1/4 oz coconut oil, room temperature",626,raasipe_db
6 oz toasted pecans,177,raasipe_db
2 tbsp extra virgin olive oil,30,raasipe_db
"1 large leek, dark green parts discarded, finely chopped",259,raasipe_db
"1 large fennel bulb, trimmed and thinly sliced",304,raasipe_db
1/4 tsp kosher salt,38,raasipe_db
2 tbsp all purpose flour,2,raasipe_db
1 qt low-sodium chicken stock,16,raasipe_db
"2 lbs asparagus, trimmed and cut into 2-inch segments",582,raasipe_db
"1/4 cup fresh tarragon, minced",166,raasipe_db
2 tbsp freshly squeezed lemon juice,39,raasipe_db
"2 tbsp fresh tarragon, minced",166,raasipe_db
1/4 cup creme fraiche,228,raasipe_db
2 tbsp high quality extra virgin olive oil,30,raasipe_db
2 oz gin,33,raasipe_db
"1/2 medium lemon, juiced",76,raasipe_db
1 tsp granulated sugar,34,raasipe_db
"4 oz seltzer, chilled",116,raasipe_db
"8 cloves medium garlic, peeled and smashed",32,raasipe_db
"1 lb dried black beans, rinsed and picked over",574,raasipe_db
"1/2 tsp black peppercorn, freshly ground",8,raasipe_db
1/2 tsp kosher salt,38,raasipe_db
"1 tbsp lemon juice, freshly squeezed",39,raasipe_db
1 lb fresh sea bass,651,raasipe_db
1/2 cup lemon juice,39,raasipe_db
"1 small red onion, finely sliced",167,raasipe_db
"1/4 cup fresh cilantro, leaves only",87,raasipe_db
"2 medium jalapenos, ribs and seeds removed, finely minced",226,raasipe_db
6 tbsp unsalted butter,65,raasipe_db
"2 lbs sunchokes, scrubbed and cut into 1/4"" discs",450,raasipe_db
"1 large leek, dark green parts discarded, cleaned and thinly sliced",259,raasipe_db
"1 medium yellow onion, finely sliced",281,raasipe_db
"2 cloves garlic, minced",32,raasipe_db
"1/4 cup fresh sage, finely minced",58,raasipe_db
6 cups low-sodium chicken stock,16,raasipe_db
2 bay leaves,243,raasipe_db
1/2 tsp freshly ground white peppercorn,73,raasipe_db
3/4 tsp kosher salt,38,raasipe_db
1 tbsp white wine vinegar,566,raasipe_db
6 tbsp extra virgin olive oil,30,raasipe_db
1 lb brussels sprout,185,raasipe_db
"5 cloves garlic, peeled",32,raasipe_db
1/2 tsp freshly ground black peppercorn,8,raasipe_db
1/2 tsp kosher salt,38,raasipe_db
"6 oz cool, filtered water",71,raasipe_db
6 oz ice cubes,115,raasipe_db
2 oz pernod,113,raasipe_db
2 oz gin,33,raasipe_db
3/4 oz freshly squeezed lime juice,42,raasipe_db
3/4 oz simple syrup,102,raasipe_db
8 oz ice cubes,115,raasipe_db
"1/8 persian cucumber, cut into a thin wheel",538,raasipe_db
4 1/2 oz dry prosecco,652,raasipe_db
2 1/2 oz aperol,653,raasipe_db
3/4 oz seltzer,116,raasipe_db
1 wedge lime,41,raasipe_db
1 1/2 tsp freshly ground coriander seeds,171,raasipe_db
1 1/2 tsp freshly ground fennel seeds,339,raasipe_db
3/4 tsp freshly ground cumin seed,23,raasipe_db
1/2 tsp smoked paprika,217,raasipe_db
2 tsp kosher salt,38,raasipe_db
1 tsp freshly ground black peppercorn,8,raasipe_db
2 tbsp extra virgin olive oil,30,raasipe_db
2 tbsp extra virgin olive oil,30,raasipe_db
"3 medium carrots, peeled and roughly chopped",13,raasipe_db
"2 Ribs celery, roughly chopped",14,raasipe_db
"1 medium yellow onion, peeled and roughly chopped",281,raasipe_db
"4 cloves garlic, crushed",32,raasipe_db
"1 1/2 tbsp anchovies, minced",4,raasipe_db
2 tbsp tomato paste,216,raasipe_db
1 cup dry white wine,74,raasipe_db
1 qt low-sodium chicken stock,16,raasipe_db
1 sprig rosemary,274,raasipe_db
1 bay leaf,243,raasipe_db
18 inches parchment paper,335,raasipe_db
2 1/2 oz tequila,486,raasipe_db
1/2 oz freshly squeezed lime juice,42,raasipe_db
4 oz grapefruit soda,654,raasipe_db
1 wedge lime,41,raasipe_db
"12 carrots, peeled and cut in half lengthwise",13,raasipe_db
3 tbsp extra virgin olive oil,30,raasipe_db
1 tsp kosher salt,38,raasipe_db
1/2 tsp freshly ground black peppercorn,8,raasipe_db
"2 tbsp fresh dill, minced",197,raasipe_db
2 1/2 oz vodka,69,raasipe_db
1/2 oz freshly squeezed lime juice,42,raasipe_db
1/2 oz simple syrup,102,raasipe_db
8 oz ice cubes,115,raasipe_db
1 wedge lime,41,raasipe_db
5 oz light brown sugar,40,raasipe_db
3 3/4 oz whole wheat flour,203,raasipe_db
4 oz rolled oats,178,raasipe_db
1 1/2 tsp ground cinnamon,18,raasipe_db
1 tsp whole anise seed,657,raasipe_db
1 tsp chinese fivespice,656,raasipe_db
1/4 tsp kosher salt,38,raasipe_db
"5 oz unsalted butter, room temperature",65,raasipe_db
"22 oz rhubarb, cut into half-inch pieces",621,raasipe_db
10 1/2 oz sugar,60,raasipe_db
2 1/2 oz tapioca flour,660,raasipe_db
2 oz elderflower liqueur,658,raasipe_db
3/4 tsp kosher salt,38,raasipe_db
"10 oz rhubarb, cut into half-inch pieces",621,raasipe_db
"12 oz fresh strawberries, trimmed and cut into bite-sized pieces",521,raasipe_db
1/4 tsp baking soda,168,raasipe_db
4 medium lamb shanks,154,raasipe_db
1 1/4 oz vodka,69,raasipe_db
3 oz freshly squeezed orange juice,325,raasipe_db
1/2 oz galliano,663,raasipe_db
1/2 tsp benedictine,664,raasipe_db
1 dash peychauds bitters,108,raasipe_db
1 dash angostura bitters,5,raasipe_db
3/4 oz rye whiskey,80,raasipe_db
3/4 oz cognac,21,raasipe_db
3/4 oz sweet vermouth,62,raasipe_db
1 oz brandy,238,raasipe_db
1 oz dark rum,237,raasipe_db
1 tsp granulated sugar,34,raasipe_db
1 dash vanilla extract,67,raasipe_db
4 oz whole milk,236,raasipe_db
2 oz freshly squeezed orange juice,325,raasipe_db
1 oz freshly squeezed lemon juice,39,raasipe_db
1/2 oz orgeat,118,raasipe_db
1 1/2 oz light rum,82,raasipe_db
1/2 oz gin,33,raasipe_db
1/2 oz brandy,238,raasipe_db
1/2 oz sherry,282,raasipe_db
"1/4 cup cardamom pod, lightly crushed",12,raasipe_db
1 cup bourbon,109,raasipe_db
"2 medium navel oranges, cut into wheels",320,raasipe_db
2 N2O Cartridge,444,raasipe_db
1 oz apple brandy,665,raasipe_db
1/2 oz cardamom-infused bourbon,109,raasipe_db
3/4 oz freshly squeezed lemon juice,39,raasipe_db
"3/4 oz simple syrup, made with honey instead of sugar",102,raasipe_db
2 oz seltzer,116,raasipe_db
1 lemon twist,194,raasipe_db
"1 medium pineapple, cut into 1"" cubes",667,raasipe_db
"1 bottle cognac, 750 ml",21,raasipe_db
"3 bottles prosecco, chilled",652,raasipe_db
16 oz ice cubes,115,raasipe_db
1 cup cranberry sauce,668,raasipe_db
3 1/2 oz freshly squeezed orange juice,325,raasipe_db
2 1/2 oz pomegranate molasses,104,raasipe_db
11 dashes angostura bitters,5,raasipe_db
2 cups applejack,106,raasipe_db
1/2 cup punt e mes,669,raasipe_db
1/2 cup apple schnapps,670,raasipe_db
1 large egg,29,raasipe_db
1 1/2 oz angostura bitters,5,raasipe_db
"1 oz simple syrup, preferably made with turbinado sugar",102,raasipe_db
3/4 oz heavy cream,36,raasipe_db
2 oz gin,33,raasipe_db
1 oz freshly squeezed lemon juice,39,raasipe_db
3/4 oz saint germain,671,raasipe_db
1/4 oz grapefruit juice,628,raasipe_db
1/4 oz cognac,21,raasipe_db
1 1/2 oz cognac,21,raasipe_db
1/2 oz creme de cacao,672,raasipe_db
1/2 oz green chartreuse,119,raasipe_db
1/2 oz cointreau,93,raasipe_db
1 lemon twist,194,raasipe_db
1 1/2 oz applejack,106,raasipe_db
3/4 oz benedictine,664,raasipe_db
1/2 oz maple syrup,180,raasipe_db
1 large egg,29,raasipe_db
1/8 tsp freshly grated nutmeg,46,raasipe_db
3 oz pisco,673,raasipe_db
1 oz freshly squeezed lime juice,42,raasipe_db
3/4 oz simple syrup,102,raasipe_db
1 large egg white,27,raasipe_db
2 dashes angostura bitters,5,raasipe_db
2 oz freshly squeezed orange juice,325,raasipe_db
1 1/2 oz freshly squeezed lemon juice,39,raasipe_db
1/2 oz orgeat,118,raasipe_db
2 oz light rum,82,raasipe_db
1 oz brandy,238,raasipe_db
1 cup crushed ice cube,115,raasipe_db
2 oz apple brandy,665,raasipe_db
1/2 oz curacao,117,raasipe_db
1/2 oz benedictine,664,raasipe_db
1/2 oz freshly squeezed lemon juice,39,raasipe_db
1 1/2 oz rye whiskey,80,raasipe_db
3/4 oz applejack,106,raasipe_db
3/4 oz green chartreuse,119,raasipe_db
1 maraschino cherry,79,raasipe_db
2 oz cognac,21,raasipe_db
1/2 oz orgeat,118,raasipe_db
3 dashes angostura bitters,5,raasipe_db
1 lemon twist,194,raasipe_db
2 oz bourbon,109,raasipe_db
"4 oz seltzer, chilled",116,raasipe_db
"3 oz smoked brewed black tea, such as lapsang souchong",675,raasipe_db
1 oz freshly squeezed lemon juice,39,raasipe_db
1 oz ginger liqueur,674,raasipe_db
1 oz rye whiskey,80,raasipe_db
1 dash angostura bitters,5,raasipe_db
1 lemon twist,194,raasipe_db
2 1/2 cups apple cider,181,raasipe_db
"1 cup heavy cream, well chilled",36,raasipe_db
2 tbsp maple syrup,180,raasipe_db
1/2 cup bourbon,109,raasipe_db
1 1/2 tsp ground cinnamon,18,raasipe_db
1 tsp ground ginger,192,raasipe_db
2 tbsp maple syrup,180,raasipe_db
1/2 cup pumpkin puree,430,raasipe_db
4 cups vanilla ice cream,68,raasipe_db
2 oz bourbon,109,raasipe_db
1/2 oz cointreau,93,raasipe_db
1/2 oz freshly squeezed grapefruit juice,628,raasipe_db
1 1/2 oz rye whiskey,80,raasipe_db
1 1/2 oz sherry,282,raasipe_db
1/4 oz grand marnier,676,raasipe_db
2 dashes angostura bitters,5,raasipe_db
4 1/2 oz water,71,raasipe_db
4 1/2 oz orange marmalade,677,raasipe_db
3 cups water,71,raasipe_db
9 oz unsweetened cranberry juice,326,raasipe_db
12 oz sherry,282,raasipe_db
6 oz scotch,679,raasipe_db
6 oz becherovka,678,raasipe_db
8 oz water,71,raasipe_db
1 pinch kosher salt,38,raasipe_db
4 dashes angostura bitters,5,raasipe_db
3 oz freshly squeezed lemon juice,39,raasipe_db
6 oz freshly squeezed orange juice,325,raasipe_db
"3 lemons, cut into wheels",76,raasipe_db
1 1/2 oz bourbon,109,raasipe_db
1 1/2 oz sweet vermouth,62,raasipe_db
3/4 oz cynar,24,raasipe_db
1/4 oz maraschino liqueur,77,raasipe_db
1 orange twist,50,raasipe_db
1 large lime,41,raasipe_db
1 oz dark rum,237,raasipe_db
1 oz bourbon,109,raasipe_db
1 tsp sugar,60,raasipe_db
1 sprig fresh mint,44,raasipe_db
2 tbsp whole coriander seeds,171,raasipe_db
1 tbsp whole cumin seed,23,raasipe_db
2 cardamom pods,12,raasipe_db
2 tsp mustard seed,45,raasipe_db
2 tsp black peppercorn,8,raasipe_db
1 tsp whole clove,19,raasipe_db
2 whole cinnamon sticks,172,raasipe_db
2 bay leaves,243,raasipe_db
2 tbsp dried ancho chiles,218,raasipe_db
2 cups apple cider,181,raasipe_db
1 1/2 cups turbinado sugar,680,raasipe_db
1 1/2 oz prepared spiced apple simple syrup,102,raasipe_db
4 oz bourbon,109,raasipe_db
1 oz single-malt scotch,679,raasipe_db
1 1/2 oz high-proof bourbon,109,raasipe_db
1 1/2 oz punt e mes,669,raasipe_db
6 oz rye whiskey,80,raasipe_db
1/2 tbsp chicory,682,raasipe_db
6 oz strong black coffee,685,raasipe_db
1 cup demerara sugar,684,raasipe_db
1 oz Jameson whiskey,72,raasipe_db
1 oz chicory-infused rye whiskey,80,raasipe_db
1/2 oz freshly squeezed lemon juice,39,raasipe_db
1/4 oz freshly squeezed orange juice,325,raasipe_db
3/4 oz prepared coffee-flavored simple syrup,102,raasipe_db
1/2 oz fresh egg white,27,raasipe_db
4 oz rye whiskey,80,raasipe_db
"2 oz seltzer, chilled",116,raasipe_db
1/8 tsp freshly grated nutmeg,46,raasipe_db
1 1/2 oz grand marnier,676,raasipe_db
3/4 tsp absinthe,686,raasipe_db
1/2 oz grenadine,107,raasipe_db
1/2 oz freshly squeezed lemon juice,39,raasipe_db
1 large egg white,27,raasipe_db
2 oz bourbon,109,raasipe_db
1 oz freshly squeezed lemon juice,39,raasipe_db
1/2 oz creme de cassis,687,raasipe_db
1/2 oz simple syrup,102,raasipe_db
1 dash angostura bitters,5,raasipe_db
1 1/2 oz green chartreuse,119,raasipe_db
1 1/2 oz maraschino liqueur,77,raasipe_db
1 1/2 oz freshly squeezed lime juice,42,raasipe_db
8 oz cava,689,raasipe_db
2 cups freshly squeezed grapefruit juice,628,raasipe_db
1 cup mezcal,43,raasipe_db
"2 cups tonic water, chilled",64,raasipe_db
8 dashes angostura bitters,5,raasipe_db
3/4 oz simple syrup,102,raasipe_db
3/4 oz freshly squeezed lemon juice,39,raasipe_db
1 1/2 oz dry gin,33,raasipe_db
1/2 oz cognac,21,raasipe_db
"2 oz seltzer, chilled",116,raasipe_db
1 brandied cherry,15,raasipe_db
1 wedge orange,51,raasipe_db
1 oz bourbon,109,raasipe_db
1/2 oz cointreau,93,raasipe_db
7 dashes angostura bitters,5,raasipe_db
7 dashes peychauds bitters,108,raasipe_db
4 oz champagne,94,raasipe_db
1 orange twist,50,raasipe_db
1 oz aperol,653,raasipe_db
1 oz lillet blanc,692,raasipe_db
1 1/4 oz gin,33,raasipe_db
1 grapefruit twist,690,raasipe_db
2 oz gin,33,raasipe_db
1 oz heavy cream,36,raasipe_db
1 large egg white,27,raasipe_db
1/2 oz freshly squeezed lemon juice,39,raasipe_db
1/2 oz freshly squeezed lime juice,42,raasipe_db
2 tsp granulated sugar,34,raasipe_db
1/8 tsp orange blossom water,114,raasipe_db
"2 oz seltzer, chilled",116,raasipe_db
1 1/4 oz averna,693,raasipe_db
1 1/4 oz tequila,486,raasipe_db
1/2 oz chocolate liqueur,694,raasipe_db
2 dashes orange bitters,49,raasipe_db
1/2 tsp finely grated dark chocolate,695,raasipe_db
1/8 oz demerara simple syrup,102,raasipe_db
1/8 oz benedictine,664,raasipe_db
2 oz smoky scotch,679,raasipe_db
2 dashes orange bitters,49,raasipe_db
2 dashes angostura bitters,5,raasipe_db
8 oz unsalted butter,65,raasipe_db
1 bottle bourbon,109,raasipe_db
1/4 cup turbinado sugar,680,raasipe_db
"1/2 cup water, heated",71,raasipe_db
30 dashes angostura bitters,5,raasipe_db
1 1/2 oz rye whiskey,80,raasipe_db
3/4 oz freshly squeezed lemon juice,39,raasipe_db
1/2 oz maple syrup,180,raasipe_db
1 large egg white,27,raasipe_db
2 dashes angostura bitters,5,raasipe_db
1 1/2 oz bourbon,109,raasipe_db
1/4 oz mild fernet,697,raasipe_db
1/4 oz cointreau,93,raasipe_db
1 cinnamon stick,172,raasipe_db
1 orange twist,50,raasipe_db
2 oz gin,33,raasipe_db
1 oz sherry,282,raasipe_db
1 dash orange bitters,49,raasipe_db
1 cup simple syrup,102,raasipe_db
2 oz gin,33,raasipe_db
6 sprigs fresh mint,44,raasipe_db
2 N2O Cartridge,444,raasipe_db
8 sour cherries,15,raasipe_db
3/4 oz freshly squeezed lime juice,42,raasipe_db
3/4 oz mint-flavored simple syrup,102,raasipe_db
1/2 oz punt e mes,669,raasipe_db
1/4 oz maraschino liqueur,77,raasipe_db
"2 oz seltzer, chilled",116,raasipe_db
1 sprig mint,44,raasipe_db
1 oz aquavit,700,raasipe_db
1 oz applejack,106,raasipe_db
3/4 oz sweet vermouth,62,raasipe_db
1/4 oz yellow chartreuse,128,raasipe_db
1 dash angostura bitters,5,raasipe_db
1 lemon twist,194,raasipe_db
3/4 oz sweet vermouth,62,raasipe_db
1/2 oz campari,10,raasipe_db
1 oz freshly squeezed orange juice,325,raasipe_db
"2 oz prosecco, chilled",652,raasipe_db
"2 sprigs fresh mint, leaves only",44,raasipe_db
3/4 oz creme de cacao,672,raasipe_db
2 oz bourbon,109,raasipe_db
1/2 cup crushed ice,701,raasipe_db
3 leaves fresh sage,58,raasipe_db
1 tsp granulated sugar,34,raasipe_db
1 wedge lemon,76,raasipe_db
2 oz gin,33,raasipe_db
2 oz freshly squeezed grapefruit juice,628,raasipe_db
1 grapefruit twist,690,raasipe_db
2 oz dry gin,33,raasipe_db
1 tsp maraschino liqueur,77,raasipe_db
1/2 oz apricot liqueur,702,raasipe_db
1/4 oz freshly squeezed lemon juice,39,raasipe_db
2 oz gin,33,raasipe_db
3/4 oz freshly squeezed lemon juice,39,raasipe_db
2 tsp maraschino liqueur,77,raasipe_db
"1 tsp creme de violette, optional",703,raasipe_db
2 cups water,71,raasipe_db
2 cups granulated sugar,34,raasipe_db
1 tbsp whole clove,19,raasipe_db
1 tbsp whole anise,266,raasipe_db
3 cinnamon sticks,172,raasipe_db
1 1/2 oz freshly squeezed lemon juice,39,raasipe_db
1 1/2 oz prepared spiced simple syrup,102,raasipe_db
3 oz calvados,705,raasipe_db
2 dashes angostura bitters,5,raasipe_db
2 lemon twists,194,raasipe_db
1 1/2 oz cognac,21,raasipe_db
1/2 oz green chartreuse,119,raasipe_db
1/4 oz freshly squeezed lemon juice,39,raasipe_db
1/8 oz simple syrup,102,raasipe_db
2 dashes angostura bitters,5,raasipe_db
2 oz apple brandy,665,raasipe_db
3/4 oz freshly squeezed lemon juice,39,raasipe_db
3/4 oz freshly squeezed orange juice,325,raasipe_db
1/2 oz grade B maple syrup,180,raasipe_db
1 1/2 oz cognac,21,raasipe_db
2/3 oz freshly squeezed lemon juice,39,raasipe_db
1 tsp simple syrup,102,raasipe_db
1 large ice cube,115,raasipe_db
1 wedge lemon,76,raasipe_db
"1 tbsp ginger, peeled and minced",306,raasipe_db
"1 tbsp unsalted butter, softened",65,raasipe_db
"3 clove garlic, minced",32,raasipe_db
"1 tsp fresh thyme, chopped",63,raasipe_db
1 tsp olive oil,387,raasipe_db
"1 lb green beans, stems snapped off, cut into 2-inch pieces",595,raasipe_db
1/4 tsp kosher salt,38,raasipe_db
1/4 tsp freshly ground black peppercorn,8,raasipe_db
1/4 cup water,71,raasipe_db
1 tbsp freshly squeezed lemon juice,39,raasipe_db
"1 tbsp fresh parsley, minced",53,raasipe_db
3/4 oz cognac,21,raasipe_db
3/4 oz light rum,82,raasipe_db
3/4 oz cointreau,93,raasipe_db
1/2 oz freshly squeezed lemon juice,39,raasipe_db
1 1/2 oz cognac,21,raasipe_db
1 1/2 oz port,710,raasipe_db
1/2 oz freshly squeezed lemon juice,39,raasipe_db
1/4 oz grand marnier,676,raasipe_db
1 cup water,71,raasipe_db
1 cup sake,711,raasipe_db
1/2 cup soy sauce,96,raasipe_db
1/2 cup mirin,712,raasipe_db
1/2 cup granulated sugar,34,raasipe_db
2 qts water,71,raasipe_db
6 large eggs,29,raasipe_db
2 lbs pork belly,713,raasipe_db
4 feet twine,714,raasipe_db
1 cup water,71,raasipe_db
1/2 cup soy sauce,96,raasipe_db
1 cup sake,711,raasipe_db
1 cup mirin,712,raasipe_db
1/2 cup granulated sugar,34,raasipe_db
"6 scallions, roughly chopped",224,raasipe_db
6 cloves garlic,32,raasipe_db
"2 inches ginger, roughly sliced",306,raasipe_db
"1 medium shallot, split in half, skin on",215,raasipe_db
3 cups sushi rice,715,raasipe_db
3 1/3 cups water,71,raasipe_db
2 oz kombu,716,raasipe_db
3/4 cup non-seasoned rice wine vinegar,717,raasipe_db
1/2 cup granulated sugar,34,raasipe_db
1 tbsp kosher salt,38,raasipe_db
4 sheets nori,718,raasipe_db
"8 oz sushi-grade tuna, cut into 1/2"" strips",720,raasipe_db
"4 oz cucumbers, cut into 1/2"" strips",198,raasipe_db
3 cups prepared sushi rice,719,raasipe_db
1/4 cup soy sauce,96,raasipe_db
2 tbsp wasabi paste,722,raasipe_db
1/4 cup pickled ginger,721,raasipe_db
1/2 oz freshly squeezed lime juice,42,raasipe_db
1/2 oz falernum,725,raasipe_db
1/2 oz cointreau,93,raasipe_db
1 1/2 oz dark rum,237,raasipe_db
3/4 oz light rum,82,raasipe_db
1 dash angostura bitters,5,raasipe_db
1/4 tsp pernod,113,raasipe_db
1 cup crushed ice cube,115,raasipe_db
3 cups whole milk,236,raasipe_db
1 cup heavy cream,36,raasipe_db
1 tbsp matcha powder,728,raasipe_db
4 tsp green tea leaves,727,raasipe_db
5 large egg yolks,28,raasipe_db
"8 oz granulated sugar, toasted for 45 minutes in a 300-degree oven",34,raasipe_db
12 oz whole milk,236,raasipe_db
"1 vanilla bean, split and scraped",66,raasipe_db
8 oz granulated sugar,34,raasipe_db
1 1/2 oz cornstarch,239,raasipe_db
"3 large eggs, chilled",29,raasipe_db
1 tbsp vanilla extract,67,raasipe_db
"16 oz cream cheese, room temperature",451,raasipe_db
"12 oz unsalted butter, room temperature",65,raasipe_db
2 tbsp freshly squeezed lemon juice,39,raasipe_db
14 oz pecans,177,raasipe_db
2 lbs whole carrots,13,raasipe_db
16 oz unsalted butter,65,raasipe_db
14 oz granulated sugar,34,raasipe_db
8 oz light brown sugar,40,raasipe_db
4 tsp ground cinnamon,18,raasipe_db
4 tsp ground ginger,192,raasipe_db
1 tbsp double-acting baking powder,169,raasipe_db
1 3/4 tsp kosher salt,38,raasipe_db
1 tsp baking soda,168,raasipe_db
1 tsp freshly grated nutmeg,46,raasipe_db
3/4 tsp ground clove,19,raasipe_db
1 tbsp vanilla extract,67,raasipe_db
"6 large eggs, chilled",29,raasipe_db
11 oz all purpose flour,2,raasipe_db
5 oz whole wheat flour,203,raasipe_db
6 cups buttercream frosting,729,raasipe_db
280 g 00 flour,288,raasipe_db
2 large eggs,29,raasipe_db
4 large egg yolks,28,raasipe_db
1 tsp kosher salt,38,raasipe_db
1 gal water,71,raasipe_db
1 tbsp kosher salt,38,raasipe_db
500 g freshly squeezed orange juice,325,raasipe_db
2 g powdered agar,730,raasipe_db
500 g freshly squeezed orange juice,325,raasipe_db
"1 qt water, chilled",71,raasipe_db
12 oz ice cubes,115,raasipe_db
1 1/2 oz reposado tequila,55,raasipe_db
1/2 oz dark rum,237,raasipe_db
3/4 oz freshly squeezed lime juice,42,raasipe_db
1/2 oz creme de cassis,687,raasipe_db
1/2 tsp demerara simple syrup,102,raasipe_db
1/2 tsp whole coriander seed,171,raasipe_db
1 tsp whole allspice,3,raasipe_db
"1 tsp cardamom pod, lightly crushed",12,raasipe_db
1/2 tsp whole mace,404,raasipe_db
4 inches cinnamon sticks,172,raasipe_db
1/4 tsp whole anise,266,raasipe_db
1 bottle cheap red wine,573,raasipe_db
1 medium orange,51,raasipe_db
1/4 cup maple syrup,180,raasipe_db
1 tbsp brandy,238,raasipe_db
2 1/2 lbs good quality bread,283,raasipe_db
8 tbsp unsalted butter,65,raasipe_db
"1 1/2 lbs sage-flavored pork sausage, removed from casing",467,raasipe_db
"1 large onion, finely chopped",48,raasipe_db
"4 Ribs celery, finely chopped",14,raasipe_db
"2 cloves garlic, minced",32,raasipe_db
"1/4 cup fresh sage, minced",58,raasipe_db
2 cups low-sodium chicken stock,16,raasipe_db
2 cups low-sodium chicken stock,16,raasipe_db
3 large eggs,29,raasipe_db
"1/4 cup fresh parsley, minced",53,raasipe_db
1 medium duck,733,raasipe_db
1/4 cup honey,196,raasipe_db
"1 tsp fresh ginger, finely grated",306,raasipe_db
6 lbs sweet potatoes,443,raasipe_db
"48 inches heavy-duty aluminum foil, in two equal sheets",734,raasipe_db
8 tbsp unsalted butter,65,raasipe_db
4 sprigs fresh thyme,63,raasipe_db
4 sprigs fresh sage,58,raasipe_db
"1 tbsp fresh ginger, finely grated",306,raasipe_db
1/4 cup buttermilk,170,raasipe_db
2 cups mini marshmallows,230,raasipe_db
"2 1/2 lbs butternut squash, peeled, seeded, and cut into 1"" cubes",735,raasipe_db
"8 oz carrots, peeled and cut into 1"" chunks",13,raasipe_db
2 tbsp extra virgin olive oil,30,raasipe_db
2 tbsp unsalted butter,65,raasipe_db
"1 large onion, thinly sliced",48,raasipe_db
"4 cloves garlic, thinly sliced",32,raasipe_db
4 cups low-sodium chicken stock,16,raasipe_db
2 sprigs fresh thyme,63,raasipe_db
1 bay leaf,243,raasipe_db
1/4 tsp ground cinnamon,18,raasipe_db
"1/4 tsp nutmeg, freshly grated",46,raasipe_db
6 medium poblano peppers,736,raasipe_db
3 tbsp unsalted butter,65,raasipe_db
"1 medium yellow onion, finely chopped",281,raasipe_db
1 medium jalapeno,226,raasipe_db
"3 cloves garlic, minced",32,raasipe_db
1/2 tsp freshly ground cumin seed,23,raasipe_db
1/2 tsp freshly ground coriander seed,171,raasipe_db
3 tbsp all purpose flour,2,raasipe_db
4 cups low-sodium chicken stock,16,raasipe_db
"1/4 cup fresh cilantro, leaves only",87,raasipe_db
